waited,asking,alright,calls,waiting,help,make,stays,providing,monitoring,arrive,stranger,assessing,responds,call,find,breathing,depending,stay,monitor,arrives,encourage,remains,try,ensuring,exhibits,concerned,respond,request,waits,islander,calling,hearing,coughing,groaning,comforting,need,responsive,shaded,offering,slows,excuse,maintaining,take,keeping,provide,needed,offer,tries,wake,tapping,seems,disoriented,appears,control,continue,approaches,checks,immediate,know,provides,recognizing,shared,shows,fellow,trying,driven,assesses,stop,attempting,receiving,decides,staying,ensure,speaking,get,offers,ensures,proper,widow,rouse,flag,passerby,resolved,attended,keep,remain,attempt,trained,receives,hesitates,feeling,approach,contacting,seeking,maintains,asks,helps,treating,compassionate,needs,required,touching,reassuring,getting,takes,rush,leave,drink,understand,seeks,continuing,awareness,caring,finding,looks,kneeling,pulse,prepared,rushed,wanting,hurrying,wishes,seek,acts,like,based,prioritizing,concerning,approaching,decide,check,okay,wait,understanding,background,exercises,consider,stopping,feel,hoping,speaks,regain,checking,ambulance,leaving,come,reflecting,respect,improves,deciding,aiming,overstepping,making,continues,leaves,taps,assist,balancing,extended,showing,shakes,stirs,declines,bottle,coherent,pauses,seeing,vulnerable,comes,inform,arrived,going,listens,drawing,guide,guided,basic,regains,encourages,left,observed,propping,respecting,care,experiencing,avoiding,escalate,assess,respects,passersby,say,perform,sending,requires,suffering,engage,inquiring,treat,inquires,makes,becomes,consciousness,shake,assists,improve,helping,acknowledging,move,ask,contact,backs,return,taking,empathy,pause,distressed,see,compel,aid,privileged,compelled,involved,regardless,using,alert,limited,widowed,prioritize,addressed,helped,differing,linger,relieved,calming,injured,monitored,putting,evaluate,listening,compromising,kindness,shaking,marginalized,wants,wellbeing,arranging,shelter,exudes,flagging,bag,embodying,extending,rousing,running,require,friend,direct,means,stepping,expressing,upright,departing,assessed,summoned,provided,hesitate,put,prevent,called,incapacitated,made,gets,deserve,briefly,acting,moving,go,lack,preclude,cultural,emphasize,vary,poses,receive,notify,focused,wish,treated,compassion,persists,influence,conflicted,resting,assistance,motivating,covering,accessing,struggling,believe,appropriate,facing,taken,desire,tended,instilled,inclined,demonstrate,luck,directs,apologizes,embracing,regaining,show,act,reflect,shape,stops,factor,wellness,exhibit
0.0,0.0789714380500361,0.15179442166971366,0.03884888299954005,,0.0963735722023235,,,,,,,,,,0.09093413638153229,,,,,0.0715029773705027,,,,,,,,,,,,,,,,,,,0.14775357231739425,,,,,,,,0.31335741902544845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05076735303216607,,0.02497428192827575,,,,,,,,,0.10418678733567976,0.05512410393951191,0.05013616861784477,0.058457659102413614,,,,,0.0459661997381803,,,,0.10112821610832774,,,,,0.09881368581870922,,,,,,,,,,0.09498443934689631,,,,,,,,,,,,,,,,,0.20501622798597835,0.29874382719784753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38822689637608815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05467253403464039,,,,,,0.1025025526329568,,,,,0.11220115559227052,,0.053992796973063605,,,,,,,,,,,,,,,,,,,,,,0.09276251301105866,,,,,,,,,0.14067487053657973,0.19227293844468837,,0.1499093353279055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26140727861570723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35291374529831004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37146467274576295,,,,,,,,,,,,,,,,,,,,,,,,,,0.3181456588565364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.02056705570563885,,0.05102130293064185,,,,,,0.027852829405618184,,,,,,,0.19268778234775655,,0.0378545174314426,,,,,,,,,,,,0.09667292410068175,0.09623229635190778,0.09985334888128622,,,,,0.0782224794621499,,,,,,,0.14703224704593815,,,,,,,,,,,,,,,,,,,0.12164004231051528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21113822698628842,,,,,,,,,,,,,,,,,,,,,,,0.1893884019565187,,,,,,,,0.22124706562903307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.310648580555175,0.3197162676038373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05076735303216607,,0.02497428192827575,,,,0.09518094173060272,0.15459578467616586,0.24591045604107342,,,0.10418678733567976,0.05512410393951191,0.05013616861784477,0.058457659102413614,,,,,0.0459661997381803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20501622798597835,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21694866260477594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38822689637608815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.04442143390314531,,0.02185249668724128,,0.10842026872761394,,0.08328332401427739,0.13527131159164513,,,0.05918726248693864,0.0911634389187198,0.04823359094707293,0.043869147540614176,0.05115045171461192,,,,,,,,,0.08848718909478678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16081097927098534,0.19175330844585106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.02497428192827575,,0.06195443927292225,,,,,,0.03382129284967922,,0.05512410393951191,,,,,,,0.0459661997381803,,,,,,,,,,,,,,,,,,,,,,,,0.16478250661894026,,,,,,,0.1221059372877558,,0.16323525684885604,,,,,,,,,,,,,,0.38822689637608815,,,,,,,,0.1555057150888394,,,,,,,,,,,,,,,,,,,,,,0.3449314818353513,,,0.2563821327690645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25452674088311733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.03553714712251625,,0.03496399469958605,,,,0.06662665921142191,0.1082170492733161,,,0.023674904994775457,0.07293075113497584,,0.03509531803249134,0.040920361371689536,,,0.16378461499559308,,0.03217633981672621,,,0.07733817047381109,,,,,,,,,0.0821719854855795,0.08179745189912162,0.08487534654909329,,,,,,,,,,,0.09143866584877682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22939393444390152,,0.196554957624448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20679467825674866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05076735303216607,,0.02497428192827575,,0.1239088785458445,,0.09518094173060272,,,,0.03382129284967922,0.10418678733567976,0.05512410393951191,0.05013616861784477,0.058457659102413614,,,,,,,,,0.10112821610832774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1837839763096975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2527183260270966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.04180840837943088,,0.02056705570563885,,0.05102130293064185,,,,,,0.027852829405618184,,0.04539632089136275,0.08257721889997963,0.048141601613752395,,,,,0.0378545174314426,,,,,,,,,0.08137597655658407,,,,,,,0.07093603936139779,,,,,,,,0.13570324074500964,,0.14703224704593815,,,,,0.2011156614151272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3197162676038373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.11384581625228525,,0.18089085109541506,,0.14907139246417445,,,,0.2494024594913358,0.03945817499129242,,,,,,,,,,,,,,,,,,,,0.1619776908129417,0.13695330914263248,0.136329086498536,0.14145891091515547,,,,,0.1108151792380457,,,,0.21441463902798044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.02913666224965504,,,,0.11104443201903652,0.18036174878886016,,,0.03945817499129242,,,,,,,,,0.053627233027877017,,,,0.11798291879304904,,,,,,,,,,,,,,,,,,,,,,,,0.1624017799385643,0.3275915960407466,0.29911248823057524,0.1424569268357151,0.26532372922156156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05922857853752708,0.11384581625228525,0.02913666224965504,,0.07228017915174262,,0.11104443201903652,,,,,,0.06431145459609723,0.0584921967208189,,,,,,,,,,0.11798291879304904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3409534835470116,,,,,,,,,,,,,,,,,,,,0.4103625771249369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334005016135424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,,0.2411878014605534,,0.19876185661889928,,,,,,,,,,,,,,0.0715029773705027,,,,,,,,0.289107022801002,,,,,,,,,,,,,,,,,0.20319703521950402,,,,,,,,,,,,,,,,,,,,0.22976452436430664,,,,,,,,,0.5020984241545643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31335741902544845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05076735303216607,,,,,,,,,,,,0.05512410393951191,0.05013616861784477,,,,,,,,,0.11048310067687298,,,,,,0.09881368581870922,,,,,,,,,,,,,,,,0.13062666549825258,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22257586816571268,,,,,,,0.24273533014315668,,,,,,,,,,0.29224584304029566,0.27326704548793807,,,,,,,,,,,,,,0.23822255145590446,,,,,,0.2014440550877883,,,,,,,,,,,,0.2299716309472013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.10153470606433214,,,,0.1239088785458445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3295650132378805,0.26125333099650516,,,,,,,,,,,0.4100324559719567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4764451029118089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05922857853752708,0.11384581625228525,,0.18089085109541506,,0.14907139246417445,,0.18036174878886016,0.28689553204791896,0.2494024594913358,,,,,,,,,,,,,,,,,,0.21683026710075148,,,,0.13695330914263248,0.136329086498536,0.14145891091515547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05076735303216607,,0.02497428192827575,,0.06195443927292225,,0.09518094173060272,,,,0.03382129284967922,0.10418678733567976,0.05512410393951191,0.05013616861784477,0.058457659102413614,,,,,,,,0.11048310067687298,0.10112821610832774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27326704548793807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3772161335312839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.06461299476821136,0.12419543591158391,0.03178544972689641,,0.15770220905834756,,0.12113938038440349,,,,,,0.07015795046846972,0.06380966914998426,0.07440065703943552,,,,,,,,,0.12870863868332624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05076735303216607,,,,,,,,,,,,0.05512410393951191,0.05013616861784477,0.058457659102413614,,,,,0.0459661997381803,,0.171903889492018,,0.10112821610832774,,0.17306535526857375,,,0.09881368581870922,,,,,,,,,,,,,,,,,,,0.13920152566162655,,,,,,,,0.20501622798597835,,,,,,,,,,,,,,,,,,,,0.18243622743081303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33299904721655366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.04180840837943088,,0.02056705570563885,,,0.10522686526882903,,,,,0.027852829405618184,0.08580088368820686,,,,,,,,0.0378545174314426,,,0.09098608291036599,,,,,0.15305665912994224,,,,0.09667292410068175,0.09623229635190778,0.09985334888128622,,,,,,,,,0.15135150990210386,,,,,,,,,,,,,,,,,0.1610764499271264,,,,,0.12164004231051528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1658951041899433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20525096471823062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0789714380500361,0.15179442166971366,0.03884888299954005,,0.0963735722023235,,,,,,,,,0.07798959562775853,,,,,,0.0715029773705027,,,,,,,,,,,,,,,,0.13399029657152917,,,0.14775357231739425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,,0.197335473922271,,0.1626233372336449,,,,,0.043045281808682646,,,,,0.308935874727654,,,,,,,,,,,,,,,0.17670293543230003,,,,,,,,,,,,0.23390687893961504,,,,,,,,,,,,,,,,,0.24893633170555904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25638334283900327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41707988080709363,,,,,,,,,,,,,,,0.6569941834993899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05467253403464039,,,,,,,0.166487768112794,,,0.03642293076119301,0.11220115559227052,0.05936441962716668,0.053992796973063605,0.06295440211029159,,,0.2519763307624509,,0.04950206125650187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47140951767885997,,,,,,,,,,,,0.3335818661997788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.502599141379488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.04661865959944807,,,0.11925711397133958,0.08883554561522922,,,,0.03156653999303394,,,,,,,,,0.042901786422301615,,,,,,,,,,,,,,,,,,,0.08865214339043656,,,,,,0.12191822113170242,,,0.12992142395085143,,0.2392899905844602,0.11396554146857209,0.21225898337724924,0.15235290639226565,,,,,,,,,,,,0.13785871461858398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05467253403464039,,0.026895380538143117,,,,,,,,0.03642293076119301,,0.05936441962716668,0.053992796973063605,,0.26140727861570723,,,,,,,,,,,,,,0.23021765491507923,,,,,,0.09276251301105866,,,,0.23969708879384444,,,,,,,,,,,0.13149870169450625,,,,,,,,,,,,,,,,,,,,,,,,0.1674676931725963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39596111360103486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.02497428192827575,,,,0.09518094173060272,0.15459578467616586,,,0.03382129284967922,,,,0.058457659102413614,,,,,0.0459661997381803,,,,,,,,,,,,,,,,0.08613661922455446,,,,,,,,,,,,,,,,,0.16323525684885604,,,,,,,,,,,0.29224584304029566,0.14770576566276855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3449314818353513,,,,,,,,,,,,,0.30589264566620344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327705620634145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.05827332449931008,,,,,,,,0.03945817499129242,,,,,,,,,0.053627233027877017,,0.20055453774068768,,,,,,,,,,,,,,0.10049272242864687,,,,,,0.3485344650641554,,,,,,0.1624017799385643,,,0.1424569268357151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2531067730389053,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3568747532772374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.06461299476821136,,0.03178544972689641,,,,,,,,,,0.07015795046846972,0.06380966914998426,,,,,,0.058502436030411296,,,,0.12870863868332624,,,,,0.12576287286017537,0.27207541035418453,,,,,,,,,,,,,,,,,,0.17716557811479744,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1979163646585229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05922857853752708,,0.02913666224965504,,0.07228017915174262,,0.11104443201903652,,,,0.03945817499129242,0.12155125189162638,,,0.06820060228614921,,,,,,,,0.12889695078968513,,,,,,,,,,,,,0.10049272242864687,,,0.1108151792380457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41914262009642245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
