waited,approaches,ask,seeing,stranger,comforting,calling,wait,ensure,continuing,check,need,stays,offering,needed,help,islander,okay,noticing,coughing,groaning,fetches,encouraging,take,inquire,needs,ensuring,feeling,asks,call,get,providing,realizing,find,caring,taps,stand,move,side,arrives,prioritizes,receive,raised,sensing,offers,showing,adult,calls,arrive,sitting,slumped,asking,assessing,shine,provides,taken,female,helping,wake,helps,nonbinary,assesses,realizes,offer,feel,drive,stops,hearing,prioritizing,seeking,demonstrating,recognizes,stay,waits,cared,sit,wakes,listens,walk,making,checking,tries,waiting,continues,staying,understanding,decides,recognizing,receiving,unwell,engage,make,receives,ensures,divorced,friend,assist,getting,groans,determined,touches,provide,respect,known,comes,takes,shows,regardless,cough,male,keep,care,widowed,placing,demonstrates,quick,thinking,saves,responds,background,like,reflect,upbringing,kindness,working,follows,demonstrate,compassionate,empathy,looks,fellow,drawing,compassion,leaves,knowing,made,engages,sits,calm,reassuring,convinces,accept,listening,sees,approach,contacting,improve,starts,moving,smiles,assistance,guide,trying,engaging,feels,conversation,uses,maintains,rouse,concerned,education,showcasing,suffering,prompting,whenever,suggests,finding,leaving,bottle,stop,experienced,deepens,individual,encouragement,parting,bag,decide,embodying,goes,required,connected,speaks,warm,farewell,talking,reflecting,compelled,finds,encourages,seek,struggles,struggling,shake,try,propping,covering,desire,maintain,going,indicating,distress,opens,senses,values,experiences,say,assisting,accepts,nurturing,rest,reaches,beside,shoulder,rising,facing,respond,taught,outweigh,notices,go,arranges,accustomed,looking,deepened,kicks,towards,disoriented,prioritize,rushes,shines,engaged,heritage,calming,remains,seeks,checks,instilling,remain,awake,left,scene,showcases,valuing,genuine,aid,keeping,widow,losing,gives,respecting,supported,shivering,appears,hoping,reassures,pulls,shield,save,note,knows,degree,see,nudges,shakes,immediate,deep,worsening,understands,weakly,married,received,pay,explain,require,kicking,hands,continue,convey,thanking,believes,reassured,gone,pass,determining,speaking,manages,come,breathing,makes,stabilizes,citizen,sweating,slipping,sense,explains,focused,tissue,taking,spring,incur,learning,support,coming,grows,manage,gets,driven,supporting,transcends,show,kick,drives,resolved,lasting,startled,gathered,smile,observed,healing,reminding,sharing,immense,ambulance,knowledge,training,nudging,basic,shaking,accompany,pallor,supports,instilled,challenges,settled,experience,determine,hydrated,coughs,gratitude,shown,wishes,prays,leave,loved,high,contact,brief,pale,seems,hurry,convincing,buy,lend,leading,soothing,beliefs,deteriorating,cultivated,explaining,guiding,composed,understand,educated,proper,worsens,empathizes
0.0,0.060802082360883206,,0.10994335110465983,,,,,,0.2012706151033397,,,,,0.23203724879570328,,,,,,,,,,,,0.15953668323819528,,,,,,,,,,,,,,,,,,,,,0.17962198094950443,,,0.19946552958399041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.06282477205980562,,,,0.3517393518213745,,,,,,,,,0.16852868343126476,,,0.10927446657056318,0.11501178005905126,,,,,,,,,,,0.02714234849342209,,,,,,,,0.08544648273085897,,,,,,,,,,,0.11398030261942309,,,,,,,0.209748326953207,,,,,,0.2492333143007086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26225628264313394,,,,0.2602440771455128,,,,,,,,,,,,,,,,,0.3022288389242355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.04864166588870657,,,0.09808292530117263,,0.24907375700987938,,,,0.21209905445927082,0.10935379754966404,0.0826678573184468,0.14775430325850356,,0.12429997378060986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722693601849329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.03741666606823582,,,0.07544840407782509,,,,0.20481444823272715,,,0.08411830580743387,,,,0.09561536444662298,,,0.17099920865752538,,,,,,,,,,0.0549004544293063,,,0.02923022145445456,,,0.1499093353279055,0.16456459102006962,,,,,,,,,,,,0.11053660366123351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2761038352897618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.060802082360883206,,,0.12260365662646577,,,,,,,,,,,,,,,,,,,,,,,,0.08921323844762273,0.13561232661324157,0.23677715315349,0.04749910986348866,0.21218836637273322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.040534721573922135,,0.07329556740310655,,,,,,0.13418041006889314,,,,,,,,,,0.12748687766565703,0.13418041006889314,,,,,,,,0.05947549229841515,0.09040821774216104,0.15785143543566,,,,,0.17827830693840874,,,,,,,,,,,,,,,0.13297701972266027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2907722000174934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.03474404706336183,,0.06282477205980562,,,,,,,0.15149932461376486,0.07810985539261717,,,,0.08878569555757847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10264113197114538,0.23536502755492594,,,0.11246048844461702,,,0.2411991726273736,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19168865973023463,0.28079279660635426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2602440771455128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2686571511209687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.02702314771594809,,0.048863711602071036,,,,,,,0.11783280803292823,,,,,,,,,0.08499125177710469,0.08945360671259542,,,,,,,0.09632636528626336,,0.06027214516144069,,0.021110715494883848,,,0.1082678532923762,,,,,0.06645837545733475,,,,,0.15089313955424657,,,,,,0.08865134648177352,,,,,0.191263688031946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1852842066879257,,,0.20558752743761818,0.21637397268433806,,,,,,,,,,,,,,,,,,,,,0.17311456412888762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.05863645392248524,,,,,,,,,0.05511190487896453,,,,,,,0.10198950213252564,0.10734432805511451,,,,,,,,,,,,,,0.12992142395085143,,,,,0.07975005054880172,,,,,,0.14687036650980084,,0.0957983898397357,,0.16375009293517495,0.10638161577812821,,,,,,,,,,0.2375582914909095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3161352912470193,,,,,,,0.2507466743795708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35206839129586504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.06765744683363682,,,,,,,,0.08411830580743387,0.0635906594757283,,,,,,,,,,0.3787962250384033,0.2761038352897618,,,,,0.0549004544293063,,,,,,,,,,,,,,,0.24096857355932222,,,,,,,,,,,,,,,,,0.27410572095104946,,,,0.18389647011860086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26482664496730984,,,,,0.3294228491789884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3335818661997788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.03741666606823582,,0.06765744683363682,0.07544840407782509,,,,0.20481444823272715,,,0.08411830580743387,,,,0.19123072889324597,,,,,,,,,,,,,0.0549004544293063,,,,,,0.1499093353279055,0.16456459102006962,,,,,,,,,,,,0.11053660366123351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206433941247945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,,0.08916629572833874,,,,,,,,,,,,,,,,,,,,,,,0.15762496137752185,0.06488235523463472,0.09862714662781205,,0.0345448071734463,,,,,,,,0.10875006893018416,,,,,,0.2002777725133648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2832783776654525,,,,,0.3337807233639887,,,,,,,0.35406650075618956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.03474404706336183,0.18655825011800212,,,,0.1779098264356281,,,,,,,,0.13259271359754474,,0.16852868343126476,,,,,,,,,0.24591045604107342,0.09116381899325444,,,,,0.02714234849342209,0.12125049507013326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2286845948398671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27326704548793807,,0.31816766401810764,,,,,,0.327705620634145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.030401041180441603,,0.054971675552329916,0.06130182831323289,,,,,,,,,,,0.07768748361288116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0984029273890399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16772757726395532,,,,,,,,,,0.2614008487981166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2294742473127422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23128596836732046,,,,0.3217184048008408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2783967060158442,0.31435696507231686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40836180237083397,0.45168350115583056,0.3830202331140737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.04864166588870657,,0.08795468088372788,,,,,,,,,0.0826678573184468,,,0.12429997378060986,,,,,,,,,,,,,0.07137059075809819,0.10848986129059326,,0.037999287890790934,,0.2151762203259462,,,,,,0.11962507582320257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.08106944314784427,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1189509845968303,0.18081643548432208,,0.06333214648465155,0.28291782183031094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.261181550165203,,,,0.24907375700987938,,,,,0.10935379754966404,,,,,0.23594015680377067,,,,,,,,,,0.12762934659055622,,,,,0.037999287890790934,0.16975069309818658,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3563374372363643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47420293687052895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.03474404706336183,0.18655825011800212,,0.07005923235798044,,,,,,,0.15621971078523433,,,,0.08878569555757847,,,,,,,,,,,0.09116381899325444,,,,,,,,,,,,,,,,,0.22375653259079917,,,,0.10264113197114538,,,,,,,,,,,,,,,,0.2492333143007086,,,,,,,,,,,,,,,,,,,,,0.2527183260270966,,,,,,,,,,,,,,,,,0.2686571511209687,,,,,,,,,0.30589264566620344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.028612744640415626,0.15363620597953115,0.051738047578663446,0.05769583841245448,,,,,0.09471558357804222,,,0.04862815136379223,,,0.07311763163565287,,,,0.08999073717575791,0.09471558357804222,,,,,0.20251449321029574,0.07507608622973895,0.10199262206780826,,,,,,,,,,,,,,,,,,,,,,,0.09386613156893667,,,0.162413405872865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22124706562903307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3304410650623052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.03242777725913771,,0.05863645392248524,0.06538861686744842,,,,,0.10734432805511451,,0.07290253169977602,,,,,,,,0.10198950213252564,0.10734432805511451,,,,,,0.08508623106037082,,0.047580393838732124,0.07232657419372884,0.126281148348528,,,,,,,,,,,,,,,,,,,,0.10638161577812821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3161352912470193,,,,0.2392899905844602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.040534721573922135,,0.07329556740310655,,,,,,0.13418041006889314,,0.09112816462472002,0.06888988109870565,,,0.10358331148384155,,,,,,,,,,,,,0.05947549229841515,,,0.031666073242325773,0.14145891091515547,,,,,,,0.09968756318600214,,,,,,,,0.11974798729966962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.23743777287745726,0.07995880080338898,,,,,,,,,,,,0.11299997616419079,,,,,,,,,,,0.11602667871868748,,,,,,,,,,,,,0.10875006893018416,,,,,,,,0.13063416796327595,,,,,,,,,,,,,,,,,,,0.30135572846046754,,,,,,,,,,,,,,,,,,,,0.4476682659544767,,,,,,,,,,,,,,,0.3419272832448693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3364159539888298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,0.12564954411961124,,,,,,,,,0.11809693902635256,,,,,,,,,,,,,,,,0.10195798679728311,0.15498551612941894,,0.05428469698684418,,,,,,,,0.17089296546171795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.030401041180441603,,,,,,,,0.10063530755166986,,,0.051667410824029245,0.09234643953656473,0.11601862439785164,,,,,0.09561515824924278,0.10063530755166986,,,,,,0.07976834161909764,0.10836716094704628,0.044606619223811365,0.06780616330662079,0.118388576576745,,,,,0.13370873020380655,,,,,,,,,,,,,,,0.09973276479199521,,,,,,,,,,,,,,,,,0.17938919948773108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.044219696262460514,,,,,,,,,,0.09941254322696731,,0.13432209387136687,,0.11299997616419079,,,,,,,,,,,,,,,,0.0345448071734463,,,,,,,,0.10875006893018416,,,,,,,,0.13063416796327595,,,,,,,,,,,,,,,,,,,,,,,,,0.24996356400137115,,,,,,,,0.3129769440522753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5309674233975816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.03741666606823582,,,0.15089680815565018,,,,,,0.16315311881482372,0.08411830580743387,,,,,,,,,,,,,,,,,,,,0.02923022145445456,,,,,,,,,,,,,,,,0.11053660366123351,,,0.12274801820553256,,,,,,,,0.28932308582258176,,,,,,,,,,,,,,0.2115076310780833,,,,,,,,,,,,,,,,,,,,,,,,,,0.43211523892762993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30239224249915075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.03741666606823582,,,,,,,,,,,,,,,,,,,,,,,,,0.09817642045427402,,,,,0.02923022145445456,,,,,,,0.24766175640467833,,,,,0.24096857355932222,,,,0.11053660366123351,,,,0.12111129524804912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34264209971180826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39596111360103486,,,,,,,,,,,,,0.34264209971180826,0.3869008800890054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5559181552687146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
